School_ID,School,METRIC_NAME,METRIC_VALUE
200527,Turtle Mountain Community College,Instruction Expenses Per FTE (FASB),11289
200527,Turtle Mountain Community College,12-Month FTE Enrollment,500
200527,Turtle Mountain Community College,Institutional Support Expenses Per FTE (FASB),11777
200527,Turtle Mountain Community College,Academic Support Expenses Per FTE (FASB),6518
200527,Turtle Mountain Community College,Student Services Expenses Per FTE (FASB),3994
200554,United Tribes Technical College,Core Expenses (FASB),35176337
200554,United Tribes Technical College,Endowment Asset Value,901200
200554,United Tribes Technical College,Academic Support Expenses Per FTE (FASB),2363
200554,United Tribes Technical College,12-Month FTE Enrollment,514
200554,United Tribes Technical College,Instruction Expenses Per FTE (FASB),8861
200554,United Tribes Technical College,Institutional Support Expenses Per FTE (FASB),20502
200554,United Tribes Technical College,Student Services Expenses Per FTE (FASB),13021
200873,Allegheny Wesleyan College,Endowment Asset Value,456861
200873,Allegheny Wesleyan College,Core Expenses (FASB),1510105
200873,Allegheny Wesleyan College,Institutional Support Expenses Per FTE (FASB),10000
200873,Allegheny Wesleyan College,12-Month FTE Enrollment,55
200873,Allegheny Wesleyan College,Instruction Expenses Per FTE (FASB),7902
200873,Allegheny Wesleyan College,Academic Support Expenses Per FTE (FASB),6924
200873,Allegheny Wesleyan College,Student Services Expenses Per FTE (FASB),1587
201061,Art Academy of Cincinnati,Endowment Asset Value,2170164
201061,Art Academy of Cincinnati,Core Expenses (FASB),6799154
201061,Art Academy of Cincinnati,12-Month FTE Enrollment,249
201061,Art Academy of Cincinnati,Institutional Support Expenses Per FTE (FASB),11090
201061,Art Academy of Cincinnati,Academic Support Expenses Per FTE (FASB),6863
201061,Art Academy of Cincinnati,Student Services Expenses Per FTE (FASB),5498
201061,Art Academy of Cincinnati,Instruction Expenses Per FTE (FASB),3396
201104,Ashland University,Endowment Asset Value,58605892
201104,Ashland University,Academic Support Expenses Per FTE (FASB),3584
201104,Ashland University,Instruction Expenses Per FTE (FASB),12180
201104,Ashland University,Institutional Support Expenses Per FTE (FASB),9245
201104,Ashland University,Core Expenses (FASB),102332772
201104,Ashland University,Student Services Expenses Per FTE (FASB),6791
201104,Ashland University,12-Month FTE Enrollment,3218
201140,Athenaeum of Ohio,Endowment Asset Value,36297822
201140,Athenaeum of Ohio,Core Expenses (FASB),6107745
201140,Athenaeum of Ohio,12-Month FTE Enrollment,118
201140,Athenaeum of Ohio,Student Services Expenses Per FTE (FASB),7467
201140,Athenaeum of Ohio,Institutional Support Expenses Per FTE (FASB),15395
201140,Athenaeum of Ohio,Instruction Expenses Per FTE (FASB),17968
201140,Athenaeum of Ohio,Academic Support Expenses Per FTE (FASB),10052
201177,Aultman College of Nursing and Health Sciences,Endowment Asset Value,2404355
201177,Aultman College of Nursing and Health Sciences,Instruction Expenses Per FTE (FASB),10024
201177,Aultman College of Nursing and Health Sciences,Core Expenses (FASB),5641197
201177,Aultman College of Nursing and Health Sciences,Institutional Support Expenses Per FTE (FASB),5749
201177,Aultman College of Nursing and Health Sciences,12-Month FTE Enrollment,206
201177,Aultman College of Nursing and Health Sciences,Academic Support Expenses Per FTE (FASB),5974
201177,Aultman College of Nursing and Health Sciences,Student Services Expenses Per FTE (FASB),5637
201195,Baldwin Wallace University,Academic Support Expenses Per FTE (FASB),2812
201195,Baldwin Wallace University,Endowment Asset Value,167791194
201195,Baldwin Wallace University,Institutional Support Expenses Per FTE (FASB),5636
201195,Baldwin Wallace University,Core Expenses (FASB),97766359
201195,Baldwin Wallace University,12-Month FTE Enrollment,3175
201195,Baldwin Wallace University,Instruction Expenses Per FTE (FASB),16054
201195,Baldwin Wallace University,Student Services Expenses Per FTE (FASB),5928
201371,Bluffton University,Endowment Asset Value,24768011
201371,Bluffton University,Core Expenses (FASB),17155093
201371,Bluffton University,12-Month FTE Enrollment,675
201371,Bluffton University,Instruction Expenses Per FTE (FASB),9788
201371,Bluffton University,Academic Support Expenses Per FTE (FASB),3898
201371,Bluffton University,Institutional Support Expenses Per FTE (FASB),3991
201371,Bluffton University,Student Services Expenses Per FTE (FASB),6393
201548,Capital University,Endowment Asset Value,131105139
201548,Capital University,Core Expenses (FASB),65131439
201548,Capital University,Instruction Expenses Per FTE (FASB),11912
201548,Capital University,Academic Support Expenses Per FTE (FASB),2177
201548,Capital University,Institutional Support Expenses Per FTE (FASB),5421
201548,Capital University,12-Month FTE Enrollment,2622
201548,Capital University,Student Services Expenses Per FTE (FASB),5330
201654,Cedarville University,Endowment Asset Value,46563416
201654,Cedarville University,Instruction Expenses Per FTE (FASB),9856
201654,Cedarville University,Core Expenses (FASB),96347745
201654,Cedarville University,Institutional Support Expenses Per FTE (FASB),3880
201654,Cedarville University,Academic Support Expenses Per FTE (FASB),4699
201654,Cedarville University,12-Month FTE Enrollment,4637
201654,Cedarville University,Student Services Expenses Per FTE (FASB),2343
201821,The Christ College of Nursing and Health Sciences,Endowment Asset Value,11107041
201821,The Christ College of Nursing and Health Sciences,12-Month FTE Enrollment,836
201821,The Christ College of Nursing and Health Sciences,Core Expenses (FASB),9804033
201821,The Christ College of Nursing and Health Sciences,Academic Support Expenses Per FTE (FASB),887
201821,The Christ College of Nursing and Health Sciences,Instruction Expenses Per FTE (FASB),6700
201821,The Christ College of Nursing and Health Sciences,Institutional Support Expenses Per FTE (FASB),1207
201821,The Christ College of Nursing and Health Sciences,Student Services Expenses Per FTE (FASB),2934
201867,Cincinnati College of Mortuary Science,Academic Support Expenses Per FTE (FASB),2858
201867,Cincinnati College of Mortuary Science,Endowment Asset Value,680613
201867,Cincinnati College of Mortuary Science,Core Expenses (FASB),2842283
201867,Cincinnati College of Mortuary Science,Instruction Expenses Per FTE (FASB),9256
201867,Cincinnati College of Mortuary Science,12-Month FTE Enrollment,103
201867,Cincinnati College of Mortuary Science,Institutional Support Expenses Per FTE (FASB),3666
201867,Cincinnati College of Mortuary Science,Student Services Expenses Per FTE (FASB),1578
201964,Ohio Christian University,Endowment Asset Value,6395689
201964,Ohio Christian University,Core Expenses (FASB),16718233
201964,Ohio Christian University,12-Month FTE Enrollment,814
201964,Ohio Christian University,Institutional Support Expenses Per FTE (FASB),4837
201964,Ohio Christian University,Academic Support Expenses Per FTE (FASB),254
201964,Ohio Christian University,Instruction Expenses Per FTE (FASB),5319
201964,Ohio Christian University,Student Services Expenses Per FTE (FASB),3960
202046,Cleveland Institute of Art,Endowment Asset Value,37215824
202046,Cleveland Institute of Art,Core Expenses (FASB),21178423
202046,Cleveland Institute of Art,12-Month FTE Enrollment,538
202046,Cleveland Institute of Art,Institutional Support Expenses Per FTE (FASB),10133
202046,Cleveland Institute of Art,Instruction Expenses Per FTE (FASB),14087
202046,Cleveland Institute of Art,Student Services Expenses Per FTE (FASB),6909
202046,Cleveland Institute of Art,Academic Support Expenses Per FTE (FASB),8236
202073,Cleveland Institute of Music,Endowment Asset Value,50856887
202073,Cleveland Institute of Music,Core Expenses (FASB),21404267
202073,Cleveland Institute of Music,12-Month FTE Enrollment,331
202073,Cleveland Institute of Music,Academic Support Expenses Per FTE (FASB),8068
202073,Cleveland Institute of Music,Institutional Support Expenses Per FTE (FASB),22765
202073,Cleveland Institute of Music,Student Services Expenses Per FTE (FASB),2228
202073,Cleveland Institute of Music,Instruction Expenses Per FTE (FASB),31604
202170,Columbus College of Art & Design,Endowment Asset Value,21781237
202170,Columbus College of Art & Design,Core Expenses (FASB),24539311
202170,Columbus College of Art & Design,12-Month FTE Enrollment,906
202170,Columbus College of Art & Design,Instruction Expenses Per FTE (FASB),12435
202170,Columbus College of Art & Design,Institutional Support Expenses Per FTE (FASB),10252
202170,Columbus College of Art & Design,Academic Support Expenses Per FTE (FASB),1118
202170,Columbus College of Art & Design,Student Services Expenses Per FTE (FASB),2429
202480,University of Dayton,Academic Support Expenses Per FTE (FASB),3586
202480,University of Dayton,Instruction Expenses Per FTE (FASB),12851
202480,University of Dayton,Institutional Support Expenses Per FTE (FASB),3086
202480,University of Dayton,Endowment Asset Value,805161000
202480,University of Dayton,Student Services Expenses Per FTE (FASB),2729
202480,University of Dayton,Core Expenses (FASB),491449000
202480,University of Dayton,12-Month FTE Enrollment,11275
202514,Defiance College,Endowment Asset Value,19139372
202514,Defiance College,Core Expenses (FASB),15090362
202514,Defiance College,Instruction Expenses Per FTE (FASB),10188
202514,Defiance College,Institutional Support Expenses Per FTE (FASB),5696
202514,Defiance College,12-Month FTE Enrollment,521
202514,Defiance College,Academic Support Expenses Per FTE (FASB),1511
202514,Defiance College,Student Services Expenses Per FTE (FASB),11570
202523,Denison University,Institutional Support Expenses Per FTE (FASB),10873
202523,Denison University,12-Month FTE Enrollment,2490
202523,Denison University,Core Expenses (FASB),143454000
202523,Denison University,Endowment Asset Value,1008066000
202523,Denison University,Academic Support Expenses Per FTE (FASB),8111
202523,Denison University,Student Services Expenses Per FTE (FASB),13618
202523,Denison University,Instruction Expenses Per FTE (FASB),24645
202763,The University of Findlay,Instruction Expenses Per FTE (FASB),10913
202763,The University of Findlay,Endowment Asset Value,53744271
202763,The University of Findlay,Academic Support Expenses Per FTE (FASB),2027
202763,The University of Findlay,Core Expenses (FASB),77761785
202763,The University of Findlay,Institutional Support Expenses Per FTE (FASB),3588
202763,The University of Findlay,12-Month FTE Enrollment,3854
202763,The University of Findlay,Student Services Expenses Per FTE (FASB),3648
202806,Franklin University,Endowment Asset Value,10784000
202806,Franklin University,Institutional Support Expenses Per FTE (FASB),5648
202806,Franklin University,Core Expenses (FASB),72526000
202806,Franklin University,Academic Support Expenses Per FTE (FASB),1316
202806,Franklin University,Instruction Expenses Per FTE (FASB),2974
202806,Franklin University,12-Month FTE Enrollment,6305
202806,Franklin University,Student Services Expenses Per FTE (FASB),1548
202912,Good Samaritan College of Nursing and Health Science,Institutional Support Expenses Per FTE (FASB),7587
202912,Good Samaritan College of Nursing and Health Science,Endowment Asset Value,5938266
202912,Good Samaritan College of Nursing and Health Science,Instruction Expenses Per FTE (FASB),11423
202912,Good Samaritan College of Nursing and Health Science,Academic Support Expenses Per FTE (FASB),3266
202912,Good Samaritan College of Nursing and Health Science,Core Expenses (FASB),8453290
202912,Good Samaritan College of Nursing and Health Science,12-Month FTE Enrollment,356
202912,Good Samaritan College of Nursing and Health Science,Student Services Expenses Per FTE (FASB),1469
203085,Heidelberg University,Core Expenses (FASB),33394450
203085,Heidelberg University,Endowment Asset Value,65555103
203085,Heidelberg University,12-Month FTE Enrollment,1047
203085,Heidelberg University,Student Services Expenses Per FTE (FASB),8256
203085,Heidelberg University,Academic Support Expenses Per FTE (FASB),2212
203085,Heidelberg University,Instruction Expenses Per FTE (FASB),8546
203085,Heidelberg University,Institutional Support Expenses Per FTE (FASB),11559
203128,Hiram College,Endowment Asset Value,63971203
203128,Hiram College,Core Expenses (FASB),29155708
203128,Hiram College,12-Month FTE Enrollment,796
203128,Hiram College,Instruction Expenses Per FTE (FASB),12261
203128,Hiram College,Institutional Support Expenses Per FTE (FASB),9037
203128,Hiram College,Student Services Expenses Per FTE (FASB),9946
203128,Hiram College,Academic Support Expenses Per FTE (FASB),5384
203368,John Carroll University,Endowment Asset Value,262595617
203368,John Carroll University,Institutional Support Expenses Per FTE (FASB),5677
203368,John Carroll University,Core Expenses (FASB),88206279
203368,John Carroll University,Academic Support Expenses Per FTE (FASB),3918
203368,John Carroll University,12-Month FTE Enrollment,2627
203368,John Carroll University,Student Services Expenses Per FTE (FASB),6924
203368,John Carroll University,Instruction Expenses Per FTE (FASB),15060
203535,Kenyon College,Institutional Support Expenses Per FTE (FASB),8884
203535,Kenyon College,12-Month FTE Enrollment,2068
203535,Kenyon College,Core Expenses (FASB),110689734
203535,Kenyon College,Endowment Asset Value,560253833
